Binary Search Tree				
Size	Ordered	Random	Ordered_Contains	Random_Contains
15490	1.626973666	0.006652445	0.470286815	0.000051897
15500	1.627572329	0.006625355	0.460725579	0.000053417
15510	1.664008693	0.006689142	0.492556992	0.000054503
15520	1.74715901	0.006643704	0.51509469	0.000052766
15530	1.618299241	0.006601144	0.462288356	0.000052115
15540	1.627830078	0.00660565	0.462913511	0.000052766
15550	1.661739333	0.006984944	0.468997855	0.000054937
15560	1.636000732	0.006559778	0.465477968	0.000050377
15570	1.652056495	0.006568953	0.47114757	0.000052983
15580	1.637463623	0.006452293	0.469076027	0.000052114
15590	1.663617619	0.006390027	0.477859457	0.000051246
15600	1.724061084	0.007887661	0.49095882	0.000055154
15610	1.632300182	0.006605378	0.471108484	0.000053852
15620	1.659831081	0.006587138	0.473682279	0.0000532
15630	1.626173495	0.006533015	0.468063923	0.000053417
15640	1.788257215	0.006742233	0.520044028	0.00005168
15650	1.665090065	0.00660641	0.471701284	0.000051245
15660	1.66599251	0.006699347	0.480635412	0.000052765
15670	1.796061549	0.006677198	0.534732877	0.000051245
15680	1.660311183	0.006439861	0.472186816	0.000055589
15690	1.650612495	0.006627527	0.470208427	0.000053417
15700	1.826274813	0.006771547	0.532813768	0.000054286
15710	1.67128602	0.00653687	0.482254864	0.000054069
15720	1.670650226	0.006742667	0.479499321	0.000052115
15730	1.677909313	0.006930387	0.477168291	0.000053417
15740	1.671593494	0.006711616	0.470490279	0.000053417
15750	1.811293038	0.006733601	0.519525491	0.000053634
15760	1.686666253	0.00665239	0.469814747	0.000057977
15770	1.693508643	0.006759876	0.490765563	0.000051897
15780	1.699109627	0.00681313	0.506343179	0.000052766
15790	1.691471843	0.006593164	0.488669917	0.00005168
15800	1.658351252	0.006806724	0.469461238	0.000052332
15810	1.696921913	0.006835115	0.490631369	0.000070571
15820	1.743805673	0.006720899	0.519233868	0.000053417
15830	1.708534932	0.006836582	0.491964627	0.000054285
15840	1.680664205	0.006526447	0.475375994	0.000052983
15850	1.788254826	0.006656624	0.524195366	0.000052765
15860	1.673599461	0.00671661	0.476800885	0.00005776
15870	1.689432436	0.006931853	0.483563802	0.0000532
15880	1.715721495	0.006707816	0.491604169	0.000052114
15890	1.886176291	0.00708483	0.541732479	0.000052114
15900	1.699263582	0.006709715	0.488302077	0.000053417
15910	1.716696466	0.00683023	0.498580102	0.000052766
15920	1.714712214	0.00660451	0.492419759	0.000053417
15930	1.736579374	0.006581656	0.491666272	0.000054937
15940	1.77545751	0.00715019	0.513039214	0.000054285
15950	1.74091398	0.006721387	0.503165944	0.000052114
15960	1.74242877	0.007533067	0.515340495	0.000055155
15970	1.762884718	0.006804553	0.509619431	0.000052114
15980	1.763115323	0.006796247	0.508239922	0.000053851
15990	1.739939878	0.007766007	0.492735701	0.000114651
16000	1.906524754	0.006711779	0.566618143	0.000055155
16010	1.702675765	0.006869913	0.483352305	0.000052766
16020	1.761972717	0.007107413	0.499243474	0.000056674
16030	1.722564101	0.006734307	0.489496146	0.000053417
16040	1.733934791	0.006948247	0.486911928	0.0000532
16050	1.74911308	0.006749018	0.50618423	0.000057543
16060	1.754478898	0.006959213	0.511380677	0.000058846
16070	1.764268352	0.006778116	0.507105568	0.000055371
16080	1.752455777	0.006932179	0.509338666	0.000056674
16090	1.744439296	0.006905415	0.505233795	0.000054069
16100	1.709149013	0.006792501	0.481063618	0.000054937
16110	1.743044152	0.006774315	0.499135989	0.000053852
16120	1.764547381	0.006907804	0.505456584	0.000067532
16130	1.771393246	0.006733329	0.507201544	0.000052766
16140	1.739140575	0.006940484	0.504075338	0.000093154
16150	1.793289285	0.007071312	0.513824404	0.000059063
16160	1.772855051	0.006672096	0.501116331	0.00005472
16170	1.756366305	0.006759604	0.505149978	0.00005472
16180	1.762843243	0.006873604	0.49958048	0.000054068
16190	1.782851008	0.006797713	0.517740575	0.00005472
16200	1.763749164	0.006953242	0.500157428	0.000057109
16210	1.747952885	0.006834736	0.501025566	0.000054286
16220	1.789950279	0.006849718	0.497565176	0.000052766
16230	1.783938243	0.006683116	0.526103618	0.000055805
16240	1.804052842	0.007076633	0.508774528	0.00008664
16250	1.814809668	0.00756971	0.517074164	0.000105531
16260	1.796461309	0.006821002	0.507555054	0.000056674
16270	1.794044943	0.006875993	0.517940564	0.000055805
16280	1.773822423	0.00706507	0.508807968	0.000053417
16290	1.79339677	0.007106273	0.51041374	0.000056891
16300	1.838894725	0.007151981	0.524014052	0.000055806
16310	1.799189709	0.006966976	0.513319329	0.000057977
16320	1.818876103	0.007035755	0.524180383	0.00005624
16330	1.824782824	0.006972079	0.525358818	0.000055806
16340	1.809897896	0.007161428	0.50888679	0.00005472
16350	1.79063037	0.006883159	0.507294048	0.000056892
16360	1.842743149	0.007707596	0.526567869	0.00005472
16370	1.810978833	0.00785547	0.519763262	0.000057325
16380	1.797839515	0.006967627	0.504512447	0.000055589
16390	1.844102681	0.007150733	0.526670795	0.000056023
16400	1.827962882	0.007404302	0.513190347	0.000089897
16410	1.856447256	0.00706469	0.532410534	0.00005472
16420	1.820624103	0.006916164	0.517739056	0.000055154
16430	1.877686655	0.006994933	0.539868959	0.000055805
16440	1.803038784	0.006776704	0.515163306	0.000062754
16450	1.827084757	0.007582359	0.520067914	0.000062754
16460	1.910405532	0.006977833	0.550604721	0.000054069
16470	1.822085692	0.00711979	0.505788161	0.000056022
16480	1.835418702	0.00696627	0.52951363	0.000057543
16490	1.82172784	0.00700921	0.520349765	0.000055371
16500	2.017189033	0.00705633	0.584047987	0.000055155
16510	1.835320336	0.00709471	0.539931279	0.000055588
16520	1.818064423	0.007592184	0.518688187	0.000067315
16530	1.831593078	0.007370807	0.518861468	0.000055371
16540	1.830896918	0.007053996	0.526467115	0.000054069
16550	1.82589503	0.007213541	0.517324313	0.000056023
16560	1.867899372	0.007541156	0.541572445	0.0000608
16570	1.85196282	0.00707799	0.527311584	0.000056457
16580	1.860975554	0.007916868	0.526619332	0.000080994
16590	1.873974163	0.007017136	0.557535705	0.000057977
16600	1.87401542	0.007228362	0.538466432	0.000055589
16610	1.830755775	0.007097587	0.518125353	0.000055588
16620	2.051006435	0.00727863	0.608638771	0.000059062
16630	1.854735301	0.007347899	0.525895812	0.00005776
16640	1.947534581	0.007294264	0.582493895	0.00005472
16650	1.89746338	0.007581002	0.542063839	0.000092068
16660	1.882701354	0.006944664	0.538655781	0.000054503
16670	1.871128287	0.007191773	0.540931656	0.000058194
16680	1.905741519	0.007299422	0.552641957	0.000054503
16690	1.908989543	0.007593705	0.549286664	0.000090983
16700	1.897172843	0.007069901	0.548735772	0.000064275
16710	1.905578445	0.007292799	0.547110674	0.000054937
16720	1.926734462	0.007719213	0.555642002	0.000055806
16730	1.895407036	0.007263865	0.53717769	0.000056892
16740	1.885564165	0.007079347	0.547237704	0.00005624
16750	1.941463917	0.007299693	0.549500984	0.000058846
16760	1.933598349	0.007115556	0.54993223	0.000071657
16770	1.980016121	0.007436004	0.587326845	0.000055806
16780	1.92486573	0.007121962	0.555592494	0.000058412
16790	1.912830801	0.007179287	0.544719497	0.000065143
16800	1.917181477	0.007431499	0.555972494	0.00005624
16810	1.897834477	0.008014907	0.538748284	0.000058629
16820	1.931954794	0.00739605	0.553161579	0.000063622
16830	1.963062471	0.007180861	0.564783284	0.000059931
16840	1.943625791	0.007158116	0.558380175	0.00005624
16850	1.936366921	0.007208221	0.569353926	0.000056892
16860	2.004959979	0.007191881	0.566347365	0.000058194
16870	1.942061277	0.00730827	0.547330207	0.000058412
16880	1.918978334	0.007355227	0.556435877	0.000055372
16890	2.007736367	0.007488553	0.583534661	0.000058629
16900	1.943322225	0.007387961	0.554716974	0.000058846
16910	1.950759153	0.008081896	0.56321877	0.000087726
16920	1.959163019	0.007202359	0.564011341	0.000059063
16930	1.954410628	0.007201707	0.561917216	0.000057543
16940	1.9759942	0.007276784	0.571545983	0.000058411
16950	1.922097592	0.007267393	0.531344145	0.000057109
16960	1.959141304	0.007252084	0.56293149	0.000056891
16970	1.980910315	0.007151439	0.570558418	0.000057977
16980	1.933895183	0.007305013	0.559062438	0.000063623
16990	1.964146883	0.007393336	0.561389558	0.000058412
17000	1.967156266	0.007359081	0.565558485	0.000057109
17010	2.0312169	0.007482853	0.583009392	0.000063406
17020	1.969529421	0.00740403	0.558894369	0.000060149
17030	1.935709629	0.007424332	0.557320083	0.000058846
17040	2.134135908	0.007567267	0.617339252	0.00005776
17050	1.962411042	0.00733677	0.56708804	0.00005776
17060	2.002464789	0.007981847	0.575725767	0.000090549
17070	1.967362117	0.00725507	0.558924335	0.000057977
17080	1.982057264	0.007412444	0.563474347	0.000055805
17090	1.991168798	0.007209524	0.570000795	0.000057325
17100	1.927666439	0.008281668	0.551483715	0.000092502
17110	1.996448628	0.00743899	0.569020177	0.000058629
17120	2.008391705	0.007335793	0.570672418	0.00005624
17130	1.966061214	0.00732309	0.560079969	0.000107052
17140	2.040641987	0.007440239	0.590553588	0.000059931
17150	1.994207279	0.007244104	0.577726305	0.000092937
17160	2.006613956	0.00730941	0.572729195	0.000074263
17170	1.999325337	0.007571339	0.566113285	0.000061668
17180	1.980319469	0.007424225	0.574350819	0.00005928
17190	2.0145679	0.007196278	0.580295758	0.000057543
17200	2.017380553	0.007472322	0.563582484	0.00005928
17210	2.099348528	0.007306153	0.608439216	0.000061886
17220	2.00773159	0.007377701	0.574685219	0.000075566
17230	2.015943501	0.007396159	0.578081768	0.000059063
17240	2.010772243	0.007914207	0.561943273	0.000059063
17250	2.021256336	0.007439805	0.569522212	0.000062103
17260	2.034311403	0.007553859	0.579468877	0.000056891
17270	1.998978343	0.007831313	0.565787788	0.000058628
17280	2.026800212	0.007389861	0.578989209	0.001146297
17290	2.024158234	0.007373576	0.585532376	0.000057543
17300	2.032567094	0.007507987	0.577321985	0.000059063
17310	2.013726255	0.007395182	0.584884421	0.000059497
17320	1.995002673	0.007817524	0.576204567	0.000076
17330	2.007624322	0.007496261	0.579142512	0.000057977
17340	2.033887757	0.00750207	0.574702373	0.000061235
17350	2.021016393	0.007642833	0.588448388	0.000058194
17360	2.036897575	0.007339538	0.582163838	0.000057326
17370	2.008679419	0.007547181	0.575382682	0.000059497
17380	2.025141675	0.007530027	0.577554545	0.000061451
17390	2.058446837	0.007821867	0.579015266	0.000057977
17400	2.05400366	0.007857262	0.586019427	0.001223384
17410	2.040776182	0.007342633	0.584891804	0.0000608
17420	2.066995537	0.007742664	0.581182786	0.000065577
17430	2.0590455	0.007540776	0.584389553	0.000119862
17440	2.033060877	0.007986353	0.591184172	0.000062103
17450	2.110604131	0.007475796	0.612303708	0.000058845
17460	2.060942461	0.007500224	0.590128857	0.00005928
17470	2.027969745	0.007721059	0.576277962	0.000060365
17480	2.09653327	0.007266362	0.593503258	0.00007144
17490	2.128192706	0.007843581	0.612299148	0.000060583
17500	2.103807558	0.007559667	0.598344893	0.000059497
17510	2.067358599	0.00783267	0.585135873	0.00007904
17520	2.092683109	0.007795159	0.616583378	0.000058629
17530	2.111691365	0.008520199	0.594789829	0.000061668
17540	2.225520285	0.00756971	0.645421693	0.000084903
17550	2.104303512	0.007611239	0.612385788	0.000057108
17560	2.116464384	0.007575084	0.612633765	0.000061886
17570	2.101537328	0.00746939	0.599774562	0.00006232
17580	2.113449571	0.00799113	0.604133924	0.000061234
17590	2.153485296	0.007743261	0.620062659	0.000061451
17600	2.086200308	0.008502339	0.591594571	0.00008208
17610	2.110851022	0.00753399	0.609093251	0.000059063
17620	2.094481921	0.007468467	0.58938536	0.00005928
17630	2.084622981	0.007604616	0.611034291	0.000064925
17640	2.266855393	0.007782727	0.652082118	0.000078172
17650	2.123070305	0.007584476	0.600780369	0.000065577
17660	2.116272864	0.007466405	0.597676961	0.000061234
17670	2.098320356	0.00765901	0.603625592	0.000059932
17680	2.151484107	0.007482419	0.616157126	0.000059497
17690	2.153781261	0.008039282	0.615354567	0.000062102
17700	2.131957531	0.007751296	0.601408997	0.000063623
17710	2.117449127	0.008578067	0.597379476	0.000092068
17720	2.165623802	0.007619327	0.627335644	0.000060801
17730	2.104954724	0.007578179	0.603739592	0.000074914
17740	2.144311442	0.007469824	0.609116267	0.000083165
17750	2.170507129	0.00748383	0.619785367	0.001212309
17760	2.145700723	0.007630184	0.626185003	0.000067966
17770	2.132087382	0.007736421	0.605964004	0.000062103
17780	2.165968191	0.007683004	0.626998203	0.000061886
17790	2.14619494	0.007973487	0.618538315	0.000059497
17800	2.14894462	0.00817087	0.608394485	0.000089463
17810	2.159256086	0.008218587	0.619316773	0.000058846
17820	2.410150823	0.007623181	0.695792553	0.00008512
17830	2.146009716	0.007628936	0.599599763	0.000062754
17840	2.195672689	0.007772956	0.621399825	0.000061452
17850	2.131687405	0.007924847	0.6021931	0.000059497
17860	2.183793452	0.00774983	0.639772504	0.000060583
17870	2.181092194	0.00768599	0.617031778	0.000060149
17880	2.191269031	0.007992976	0.630175221	0.000061886
17890	2.312878833	0.007752219	0.680962777	0.00005928
17900	2.219220535	0.007882722	0.647423969	0.000059063
17910	2.206540909	0.007717259	0.624962489	0.000066011
17920	2.162913858	0.007671767	0.615288337	0.000065577
17930	2.188658322	0.008080485	0.631300022	0.000059063
17940	2.150475695	0.00790487	0.621629996	0.0000608
17950	2.203497652	0.008451962	0.619042304	0.000063623
17960	2.169254648	0.008084393	0.622437117	0.000068834
17970	2.195863341	0.007734088	0.636010285	0.000061451
17980	2.218353267	0.007816439	0.635850034	0.000061452
17990	2.174786147	0.007872787	0.623124374	0.000062971
18000	2.205928132	0.007839022	0.639213795	0.000059715
18010	2.188188642	0.007866762	0.640790904	0.000061234
18020	2.200376439	0.008150459	0.623138054	0.000063189
18030	2.197998073	0.007804876	0.620791173	0.000059063
18040	2.238334105	0.007639088	0.636897749	0.00005928
18050	2.228292332	0.00790791	0.620491081	0.000064492
18060	2.213386339	0.007938636	0.633091233	0.000060583
18070	2.258420693	0.007653691	0.655730119	0.000062971
18080	2.450753942	0.007687456	0.710450133	0.00006232
18090	2.219353644	0.007968438	0.629036089	0.000062754
18100	2.231968561	0.008318147	0.638393429	0.000059932
18110	2.290854679	0.008082005	0.667084956	0.000093589
18120	2.198991284	0.008065936	0.647715158	0.000061885
18130	2.254593333	0.007774639	0.634402342	0.00013376
18140	2.242768163	0.007974139	0.640851922	0.000063189
18150	2.248139411	0.008073807	0.63336049	0.000061017
18160	2.233321144	0.008104479	0.639836561	0.000061886
18170	2.250237011	0.00811387	0.637648629	0.000062537
18180	2.25458899	0.007901179	0.64085127	0.000063406
18190	2.267280993	0.007834299	0.645198905	0.00006232
18200	2.306563231	0.007917682	0.648185055	0.000060149
18210	2.452033131	0.007870453	0.710348944	0.000061234
18220	2.239196163	0.008254253	0.646051625	0.000063406
18230	2.407940091	0.008045687	0.706132463	0.000062537
18240	2.288603559	0.00797935	0.665534121	0.000061234
18250	2.299685229	0.008469985	0.652287319	0.00006232
18260	2.258010076	0.00818987	0.651701901	0.000061669
18270	2.252214098	0.007932176	0.639675875	0.000062537
18280	2.234875887	0.007836742	0.628544478	0.000065143
18290	2.279918927	0.007921916	0.653074896	0.000062755
18300	2.284630278	0.008062733	0.646250094	0.000060148
18310	2.329081168	0.007710907	0.679383279	0.000061669
18320	2.223923633	0.00835745	0.628198569	0.000068183
18330	2.288409867	0.007976364	0.663628693	0.000066229
18340	2.290828405	0.008451745	0.651416141	0.000062537
18350	2.285726415	0.007956442	0.666967482	0.000063189
18360	2.276679155	0.007892819	0.649842941	0.000063189
18370	2.22422481	0.007963553	0.639035955	0.000062971
18380	2.462646207	0.007991348	0.69950917	0.000064709
18390	2.285856049	0.007908888	0.647826334	0.000061017
18400	2.303322808	0.007950579	0.679211519	0.000061234
18410	2.295180817	0.007823387	0.653444473	0.000059714
18420	2.34895387	0.007986136	0.663469744	0.000072309
18430	2.334813524	0.008600108	0.671053895	0.000093154
18440	2.36930863	0.008087107	0.666239402	0.000063623
18450	2.330704964	0.008157299	0.655162942	0.000062972
18460	2.297789355	0.007998567	0.652201981	0.000059714
18470	2.543513268	0.008150296	0.739646084	0.00006384
18480	2.308710774	0.008071039	0.648586986	0.000066011
18490	2.307936877	0.008015993	0.652084506	0.000076
18500	2.35232154	0.008086076	0.675626056	0.000062103
18510	2.353129095	0.008087868	0.673530409	0.000061886
18520	2.446145518	0.008315053	0.715352352	0.000066229
18530	2.315619828	0.008049922	0.65894948	0.00006384
18540	2.342358154	0.008052473	0.677618125	0.000062755
18550	2.368481967	0.008354844	0.679677725	0.000064492
18560	2.478943218	0.008340133	0.738114791	0.000106183
18570	2.330331695	0.008103176	0.665796864	0.000060583
18580	2.338197914	0.009113379	0.659238497	0.000104011
18590	2.404124456	0.008244156	0.681720605	0.000065794
18600	2.388938132	0.008235036	0.678244582	0.000062102
18610	2.379836153	0.008531653	0.675003941	0.00006232
18620	2.309519415	0.008210064	0.66016852	0.000071006
18630	2.610115776	0.008188079	0.737252517	0.00006384
18640	2.310928456	0.008482253	0.658936668	0.000062537
18650	2.379016221	0.008206373	0.67646705	0.000080994
18660	2.329858106	0.00804395	0.669004716	0.000063406
18670	2.378993204	0.008669376	0.677845039	0.000064057
18680	2.385915503	0.008059964	0.685794641	0.000094892
18690	2.34998986	0.008173747	0.667455185	0.000064275
18700	2.374785625	0.008232593	0.690216322	0.000064709
18710	2.35188986	0.007984725	0.666873025	0.000061669
18720	2.366645589	0.008049595	0.687882036	0.000063406
18730	2.37970109	0.008082602	0.677534958	0.00006536
18740	2.401668787	0.008882448	0.68693399	0.00006536
18750	2.397014329	0.008199804	0.68328056	0.000063623
18760	2.340579754	0.008118268	0.671420866	0.000061234
18770	2.721411073	0.008499733	0.778089064	0.000064926
18780	2.347312053	0.00805307	0.656938303	0.00006688
18790	2.406006868	0.00822483	0.695220598	0.000064274
18800	2.400606523	0.008210553	0.688364311	0.000065794
18810	2.383465479	0.008046556	0.697559661	0.000062971
18820	2.45506336	0.008040584	0.710540464	0.000066229
18830	2.378129844	0.008363802	0.689010961	0.000063406
18840	2.441927083	0.008305444	0.697758998	0.000062537
18850	2.417582105	0.00832667	0.693657603	0.000064492
18860	2.425145193	0.00816593	0.690075396	0.000064274
18870	2.411149464	0.00869451	0.682895131	0.000080994
18880	2.443400398	0.008197036	0.7046522	0.0000684
18890	2.444099597	0.008167396	0.705139035	0.000064926
18900	2.434249995	0.00886752	0.699254679	0.000064491
18910	2.450305325	0.008317008	0.698437352	0.000069052
18920	2.449747484	0.008192259	0.705951366	0.000064275
18930	2.437467184	0.008664165	0.691733066	0.00006384
18940	2.439627973	0.008255828	0.703532612	0.00006384
18950	2.413067921	0.008318364	0.688643773	0.000062754
18960	2.452250925	0.008707593	0.694727466	0.000086423
18970	2.445016158	0.008264785	0.697446964	0.000068183
18980	2.427791514	0.00834871	0.692331294	0.00006384
18990	2.440276145	0.008257238	0.689434173	0.000065795
19000	2.466091397	0.008744996	0.731021167	0.000064274
19010	2.501181475	0.008291927	0.712400728	0.000064275
19020	2.471328884	0.008219727	0.700247239	0.000063188
19030	2.441552511	0.00849273	0.69730365	0.000068835
19040	2.490299792	0.008529156	0.707526955	0.000064491
19050	2.436441835	0.008448705	0.688237282	0.000065795
19060	2.452706708	0.008448216	0.70952011	0.000063405
19070	2.656639731	0.008749067	0.762276066	0.001529121
19080	2.499543783	0.008352836	0.706089469	0.000065577
19090	2.435509641	0.00865043	0.702712245	0.000066445
19100	2.459361052	0.00913151	0.699670941	0.00006384
19110	2.493458787	0.008436273	0.736168322	0.000073395
19120	2.49833104	0.008393279	0.72029409	0.000065143
19130	2.492973473	0.008633059	0.701628051	0.000118126
19140	2.533586145	0.008409782	0.708980076	0.00006384
19150	2.501459417	0.008269616	0.719171678	0.000066446
19160	2.480699687	0.008383507	0.717648421	0.000064709
19170	2.531804271	0.00833427	0.736570254	0.000066228
19180	2.508686151	0.008322056	0.715015997	0.000071223
19190	2.647236574	0.008654393	0.789097558	0.000085771
19200	2.502574447	0.008570902	0.711012316	0.00006536
19210	2.53975105	0.008527962	0.739208757	0.00006688
19220	2.503436938	0.008489799	0.717466454	0.000061885
19230	2.498713428	0.008466619	0.720581804	0.000065577
19240	2.503028926	0.008541045	0.715518031	0.000064926
19250	2.506245031	0.008498647	0.706253846	0.000064057
19260	2.793390909	0.008859322	0.800827835	0.00006688
19270	2.519556759	0.008440508	0.73222023	0.000067748
19280	2.472478656	0.008407773	0.699565193	0.000065577
19290	2.504488779	0.00840495	0.723677827	0.00006384
19300	2.541916616	0.008218859	0.734378413	0.000067965
19310	2.804580717	0.008766385	0.814265508	0.000065577
19320	2.581101357	0.008594516	0.734014699	0.000065794
19330	2.54112361	0.008624862	0.722443153	0.000064274
19340	2.569442737	0.008409239	0.726446834	0.000065795
19350	2.57421315	0.008178198	0.731684755	0.000067748
19360	2.598306459	0.009063273	0.732396115	0.000066229
19370	2.567087823	0.008491427	0.745672667	0.000065794
19380	2.545807166	0.00867057	0.727232892	0.000066228
19390	2.714729369	0.00855011	0.769416593	0.001224252
19400	2.562455513	0.008687562	0.734986413	0.000066229
19410	2.567837182	0.008730556	0.739534471	0.000066663
19420	2.533352065	0.008555539	0.714708089	0.000087508
19430	2.562951033	0.008537625	0.723314982	0.000065577
19440	2.598201362	0.008546093	0.743538804	0.000070572
19450	2.548481715	0.008575733	0.730758207	0.000069269
19460	2.565754348	0.008628608	0.723247667	0.0000684
19470	2.595355704	0.00904563	0.754100852	0.000066446
19480	2.593470035	0.008610422	0.747000063	0.000064057
19490	2.604153467	0.00878001	0.755086464	0.000067314
19500	2.620033778	0.008565201	0.755015242	0.000063189
19510	2.763563289	0.009113488	0.78947365	0.000066446
19520	2.577427734	0.008600867	0.737996665	0.000067097
19530	2.619503733	0.008590499	0.73761862	0.000068183
19540	2.598348584	0.008405602	0.748186097	0.000066663
19550	2.575575505	0.008361847	0.732498824	0.000067314
19560	2.624288477	0.008552499	0.746773582	0.000067315
19570	2.590372491	0.009926417	0.743933353	0.000102926
19580	2.567721012	0.008844393	0.737019522	0.000066229
19590	2.618717676	0.009387576	0.7378527	0.000099886
19600	2.6018435	0.008666228	0.738575786	0.000066228
19610	2.65167541	0.008660148	0.756666613	0.00006688
19620	2.59391279	0.00860293	0.736849282	0.000068617
19630	2.642449441	0.00852769	0.753123275	0.000066229
19640	2.619607745	0.008725236	0.748041696	0.000069051
19650	2.623283974	0.008745973	0.76227498	0.000064274
19660	2.648787626	0.008633439	0.753559298	0.000068183
19670	2.669078763	0.008661233	0.764771906	0.000092503
19680	2.648026758	0.008707756	0.743735752	0.00007144
19690	2.621277573	0.008494033	0.746042028	0.0000836
19700	2.627637689	0.00901029	0.769354274	0.000067966
19710	2.621243482	0.008491699	0.746627445	0.000065143
19720	2.669615974	0.009638268	0.753691538	0.000068834
19730	2.664826887	0.008807533	0.755399367	0.000068834
19740	2.672905255	0.00863762	0.773544263	0.000067749
19750	2.635069188	0.008689516	0.747709468	0.000067749
19760	2.68306928	0.008803245	0.763496409	0.000068834
19770	2.745530656	0.00913341	0.801550704	0.000066446
19780	2.662720818	0.008908505	0.770264102	0.000068183
19790	2.686363773	0.009284433	0.770397645	0.000067748
19800	2.696202735	0.008894662	0.769345588	0.000068617
19810	2.650595775	0.009231125	0.766686889	0.000069051
19820	2.663477995	0.008775287	0.768895451	0.000069268
19830	2.734127396	0.009501794	0.7731812	0.000068834
19840	2.676663348	0.009125485	0.767221278	0.000070354
19850	2.686332287	0.008828976	0.759747002	0.000067965
19860	2.669548008	0.008703522	0.769742091	0.000078388
19870	2.695127226	0.008537027	0.772372777	0.000067748
19880	2.669321528	0.009193993	0.756750648	0.000087292
19890	2.690421305	0.008963062	0.774331841	0.000067749
19900	2.691198894	0.008760142	0.765321496	0.000066663
19910	2.772484388	0.009354136	0.792898428	0.000066445
19920	2.728349657	0.008784245	0.778621065	0.00006536
19930	2.689619179	0.009458148	0.764991004	0.000075349
19940	2.733926104	0.008871861	0.787112655	0.000067966
19950	2.740619752	0.008856879	0.76723257	0.000067097
19960	2.708178167	0.009301262	0.756672041	0.000072526
19970	2.692388403	0.008904433	0.761681963	0.000073394
19980	2.708663698	0.008633711	0.769440045	0.000066663
19990	2.682743566	0.009010073	0.769580537	0.0000684
20000	2.715759928	0.008698365	0.786370894	0.0000684
20010	2.69782957	0.008969956	0.781247842	0.00006992
20020	2.746642862	0.008803136	0.770534228	0.000066663
20030	2.667408934	0.009391159	0.749211879	0.000067314
20040	2.75027284	0.008687996	0.791206016	0.000066663
20050	2.764931072	0.008882556	0.792001845	0.0000684
20060	2.80976978	0.009475193	0.803116087	0.000069051
20070	2.733295739	0.008863013	0.775722424	0.000067966
20080	2.693319294	0.008886573	0.763022603	0.000066663
20090	2.773997874	0.009000193	0.786522244	0.000070789
20100	2.799779035	0.008716062	0.810615987	0.00007144
20110	2.756911333	0.009448811	0.793755274	0.000070137
20120	2.751565926	0.008958665	0.786594769	0.000068834
20130	2.78898877	0.009197956	0.794573251	0.00007448
20140	2.724432833	0.008781368	0.779482905	0.00006688
20150	2.837396005	0.009003559	0.812123827	0.000069268
20160	2.760069677	0.009353104	0.790029536	0.000069052
20170	2.768672227	0.00877089	0.789796324	0.000075348
20180	2.849556443	0.00897419	0.804551619	0.000074697
20190	2.803339528	0.008813342	0.80080395	0.000070137
20200	2.863482903	0.009532682	0.808527506	0.000072309
20210	2.745226221	0.008876693	0.785036769	0.000068183
20220	2.792878233	0.009057899	0.798006281	0.000069051
20230	2.820933315	0.008981736	0.805808877	0.000067749
20240	2.741491363	0.008960511	0.785973089	0.000072525
20250	2.837885444	0.008975059	0.816125554	0.000068834
20260	2.830726895	0.008900362	0.80376643	0.000069268
20270	2.749692634	0.008901828	0.784487614	0.000069269
20280	2.850795026	0.00891985	0.812891427	0.000068834
20290	2.820192858	0.008856879	0.814757336	0.000070354
20300	2.76633881	0.009028422	0.795941035	0.000070137
20310	2.823088893	0.009640168	0.811791598	0.000087075
20320	2.847766751	0.009021637	0.81475625	0.000069051
20330	2.821125921	0.009177002	0.802822293	0.000069703
20340	2.835850599	0.009606076	0.820766983	0.000070572
20350	2.841107195	0.009074185	0.79746364	0.000074914
20360	2.806779071	0.008980704	0.810788616	0.00006992
20370	2.832199992	0.009619159	0.814251176	0.000070789
20380	2.869560733	0.008960999	0.815992228	0.000070355
20390	2.843256258	0.009193993	0.804603733	0.000068835
20400	2.78478966	0.009905462	0.805002842	0.000070355
20410	2.871335225	0.009445391	0.920827306	0.0000684
20420	2.882639902	0.009168099	0.824809316	0.000069486
20430	2.8873506	0.009457334	0.829815111	0.000071874
20440	2.879703913	0.009082762	0.816221314	0.000070572
20450	2.874333317	0.008958719	0.819318858	0.00006992
20460	2.829506334	0.009667582	0.817686812	0.000072309
20470	2.869536412	0.01020577	0.815595074	0.000069703
20480	2.842445012	0.008770456	0.795695446	0.00006992
20490	2.870678368	0.009071253	0.812255198	0.000069269
20500	2.880252198	0.009184602	0.799253984	0.000070138
20510	2.895837197	0.009077768	0.840401263	0.000068834
20520	2.897423209	0.009030159	0.813196079	0.000070572
20530	2.898272454	0.009258322	0.816854068	0.000069703
20540	2.865748572	0.009214839	0.826016197	0.000096411
20550	2.848681573	0.009006382	0.805051917	0.000112263
20560	2.874966289	0.009240082	0.828446677	0.000071874
20570	2.924214952	0.008901936	0.823868436	0.000077737
20580	2.915048264	0.010397996	0.826194471	0.000073394
20590	2.872526471	0.00937813	0.825756711	0.000108137
20600	2.900470809	0.009704822	0.820187212	0.000072743
20610	2.928549777	0.009112402	0.826820493	0.000072309
20620	2.908204789	0.009215219	0.811691712	0.000071223
20630	2.934178772	0.009150782	0.833506324	0.000068834
20640	2.890957996	0.009464228	0.840743045	0.000076
20650	2.915924002	0.009183733	0.846885802	0.000071223
