BST
Size;Add_Ordered;Add_Random;Remove_Ordered;Remove_Random;Contains_Ordered;Conrains_Random
22040;3797897058;10402393;1066884794;101188;1078431586;82080
22050;3725707028;10773545;1061518324;110743;1055619854;94023
22060;3691703317;11608622;1032782717;96411;1038355255;87291
22070;3743001593;11138726;1029549893;112263;1069137000;2302583
22080;3779243613;11438980;1080309003;150045;1072452773;104012
22090;3708475869;11548583;1043309806;98149;1040276319;82297
22100;3373299500;10162939;987759219;89898;957410892;94457
22110;3352347380;10043999;950787816;91634;974443365;96412
22120;3388354669;10898022;953074114;100972;967593375;87508
22130;3423398712;11062779;978394498;99017;968289100;76000
22140;3415370505;11214074;973429307;94240;958304001;79909
22150;3396867974;10939768;974470074;104228;961672756;84035
22160;3503842778;9981462;986896076;92286;986488066;74914
22170;3335793490;10799874;977948703;99451;1000000000;76435
22180;3354091037;9877668;954738297;89680;949109302;2319955
22190;3365017452;9796185;970818381;89680;968138838;75783
22200;3336356107;9897645;958170892;88377;964959649;80343
22210;3394888282;9921911;974315685;89246;944491974;77303
22220;3347429527;9955350;960682584;90549;939877905;77303
22230;3405790160;10707968;986513905;96194;983104544;80560
22240;3402026638;10047039;962154162;90766;975587708;79691
22250;3410741886;11085851;980142932;88811;973423662;75349
22260;3465463854;10099588;955485486;93155;965359191;84251
22270;3400035437;10104908;943896135;94240;959206447;79041
22280;3400737461;10810079;978157812;90331;967604232;78172
22290;3451468994;10518239;975377731;88594;994117816;74046
22300;3470319821;10989820;980640189;102057;999791326;86206
22310;3428989056;10167173;957652790;89246;974062496;74263
22320;3415699475;10095408;962198025;90983;982736921;88377
22330;3479639812;10628440;1004744139;91200;988589574;84903
22340;3504318972;10558845;1006276733;90765;989235140;76000
22350;3480368326;11850086;998780091;113566;997387771;78605
22360;3478707617;10671542;1015895947;93371;1005782733;94023
22370;3606783719;10326991;1041852125;90549;1065016713;77086
22380;3496729393;10937977;1013694118;89897;1003864927;77520
22390;3651765523;10905894;1079567460;96629;1090125600;84686
22400;3415373979;10281174;992613450;113132;991946604;96628
22410;3460225064;11463788;980469515;101840;978315458;100971
22420;3455806857;11854374;993304832;94892;977129206;82731
22430;3419164208;10155556;961097761;92069;980363550;93805
22440;3460630035;11048991;992844706;149394;984715961;109006
22450;3553113156;11567474;1005946675;89897;994036822;77520
22460;3447434696;9981082;969759809;95760;992517472;84034
22470;3508908940;10434368;1032737334;102708;1015814301;77086
22480;3518806747;10921908;1018264107;95978;1003538344;84468
22490;3444665689;11183022;962573900;93806;987374225;75132
22500;3484838648;10332039;1004668138;89029;982048796;75783
22510;3706018680;10387302;1073855299;115520;1090438068;82515
22520;3461520973;10423782;999090172;91200;977411274;74480
22530;3526883161;10026737;993060981;91200;1013020974;76000
22540;3484082339;10519868;989395609;96194;989973643;108137
22550;3536079597;10252945;1001664617;103360;988270158;77085
22560;3717438009;10542071;1093512161;89028;1129411095;74480
22570;3510909477;10858068;1006258493;90114;997329576;79474
22580;3499915314;11887760;1015236050;164160;1029275859;116606
22590;3584372616;10943568;1012803181;91201;988032168;77737
22600;3562336301;11156856;1028218373;90766;1027876590;75348
22610;3476325559;10904482;990397289;2316915;971876736;79909
22620;3548433944;11549723;1009538437;133760;1008565419;126594
22630;3469792381;10207291;1000246674;92285;998708651;83601
22640;3549492949;10361517;1009980540;126811;1001406435;252755
22650;3494101095;11818654;993717187;105966;981949996;81863
22660;3549775887;11600371;996646663;129417;1013587717;75565
22670;3521201834;11490714;1015673809;97714;998109988;81211
22680;3594701669;11138454;1016048599;107052;1027748910;93589
22690;3561673364;11348485;1021503011;92503;1012365854;77303
22700;3640735749;11141819;1047795544;91635;1049996287;75566
22710;3575832602;10254465;1021298462;134845;1003019806;74698
22720;3598604596;10765566;1042512890;97280;1036458078;80777
22730;3629592410;10225151;1061500953;108571;1069043629;89463
22740;3513048335;11291160;1013796826;91200;987464774;77520
22750;3561842953;10966422;1033918374;105531;1006522104;79041
22760;3554747808;10285570;1031336327;129200;1045603703;113131
22770;3593390560;11893894;1021683891;93589;1021382497;81211
22780;3693174895;10289099;1024351709;101840;1039478101;92720
22790;3605477821;10524211;1012014300;91200;1047977292;77303
22800;3612286771;11430185;1018451284;120515;1045421955;77954
22810;3578368614;11353100;1038698559;98800;1014291478;84252
22820;3858032398;10472476;1116496303;90766;1138693304;78172
22830;3597066356;11631857;1047176469;92068;1032898454;77520
22840;3616842646;10359019;1027329824;93372;1047324778;82731
22850;3633010674;10903342;1029081951;105315;1018040667;76868
22860;3654077879;10245399;1048055247;90983;1023297263;76000
22870;3646858094;11926031;1027732407;92069;1073123961;77737
22880;3670633289;11486262;1043489599;93372;1027403870;80126
22890;3619550202;10145188;1020885673;98583;1026002646;99234
22900;3652506198;10832825;1038095552;93588;1024478521;86423
22910;3675077553;11345608;1051884128;99668;1055231602;78389
22920;3604010152;11654277;1046547188;93589;1038059507;81211
22930;3625958740;11010882;1028167561;92503;1026750270;81645
22940;3698507490;11072063;1045471245;96411;1039191039;77955
22950;3874800392;10461185;1137746343;92720;1142243155;82514
22960;3616047252;11400600;1021692359;94457;1040203359;79908
22970;3713592625;10680880;1077227311;94892;1068851240;105531
22980;3717002855;10575728;1046294869;91634;1072944601;76869
22990;3595221293;10232099;1015420404;91634;1045328365;76868
23000;3728342709;10898022;1090427862;92720;1057693352;77737
23010;3602328163;10161365;1051684139;1786000;1030776750;86423
23020;3634335897;10986725;1028537356;107269;1019163948;83817
23030;3641466653;11036940;1020799251;107703;1039241198;98800
23040;3649775626;10156534;1037805884;93372;1020037514;81645
23050;3667222842;11268360;1059740575;91851;1036113255;76869
23060;3585683073;11508574;1032910396;98583;1001087235;96845
23070;3656477091;10673171;1047012743;97498;1024869161;84034
23080;3658845468;11621000;1049450173;97714;1053139865;81863
23090;3689934905;10861162;1045359852;92503;1046057748;77520
23100;3782178516;11326554;1048173372;95109;1067247640;83600
23110;3674079130;10349899;1056849969;94023;1052648036;80777
23120;3638187143;11354131;1030566122;92720;1060088004;79691
23130;3664328110;10344851;1050249693;92720;1033506020;78823
23140;3618930476;10390885;1018906633;1791646;1041966342;82514
23150;3702322040;10758453;1059221169;103794;1037419152;78606
23160;3706715058;10332202;1047878710;93372;1069082280;80560
23170;3747899685;10871314;1069616886;116388;1056862346;76869
23180;3666260031;10638048;1034977597;92937;1058797523;83817
23190;3692545180;10919248;1062005158;95326;1044014217;86206
23200;3618772178;10502877;1005277442;93588;1026067572;79040
23210;3686578744;10920171;1034965220;96195;1058431203;78823
23220;3740186986;10846017;1076202830;105314;1064348131;126377
23230;3749410999;10474539;1062303730;95326;1054310917;81211
23240;3742387946;11265374;1053858607;94457;1068536818;78823
23250;3735523842;11213314;1043370388;92937;1068402189;89463
23260;3739754872;10403154;1066079628;96628;1067017686;109875
23270;3723749050;11295068;1049142699;93371;1071938361;91852
23280;3789271273;11639674;1065083377;93805;1056864734;80126
23290;3724946593;10475462;1046790606;1893704;1039145439;78605
23300;3768240331;10461511;1099493362;95109;1069759331;81211
23310;3717570901;11316620;1063798541;1643121;1043418377;99668
23320;3754273698;10573774;1084456650;110308;1105934255;89029
23330;3715283517;10808722;1070832018;93155;1074503905;86422
23340;3744501181;11135197;1065408440;94023;1091690983;80777
23350;3785748998;11795963;1064839308;94674;1058338049;82297
23360;3811336032;10926740;1074696510;99235;1114752863;79908
23370;3768104182;10692822;1065978223;143097;1059381420;132240
23380;3771068400;10502496;1056454117;94023;1083295587;80343
23390;3757696305;10767628;1071673447;95543;1047575577;94674
23400;3746172531;11121897;1099109019;116605;1091532469;80560
23410;3808468443;11458251;1088872251;122469;1064123822;81211
23420;3773924481;12377852;1070782075;104880;1086920353;83600
23430;3785775272;11283397;1056755729;94240;1074923642;90332
23440;3807026398;10981351;1103820586;94240;1085629655;79040
23450;3710356545;11169994;1035437723;94674;1052920333;85555
23460;3766462798;10498100;1054717842;101189;1076980854;87292
23470;3777916218;11643800;1084286627;94457;1064609137;79909
23480;3776968389;10796400;1079840626;94240;1065035822;80343
23490;3784584025;10521877;1069689846;95108;1087391553;79909
23500;3883171467;11236494;1084918947;93805;1090959212;79475
23510;3773550777;11683374;1083967427;93371;1077179974;80126
23520;3754207253;10630177;1051801613;109440;1073883961;79258
23530;3866175258;11471171;1117728589;94891;1130068170;78606
23540;4013861535;11629197;1193308872;96845;1163510132;85337
23550;3821025384;10604879;1093584035;94023;1073909367;79475
23560;3829834003;11164836;1095300550;95977;1074828533;80343
23570;3848272042;11442888;1082124101;94457;1086636982;80343
23580;3856721942;11166140;1090618080;131154;1118617789;87726
23590;3788211833;11341428;1075465847;95760;1091687726;80343
23600;3829808597;12039543;1115658349;95977;1096505475;89463
23610;3860235313;11610631;1109167947;95326;1105479124;80560
23620;3824718333;11899703;1110225433;95325;1088366307;95543
23630;3872705831;10985748;1128916661;95542;1100131110;82081
23640;3939548282;11467860;1111619708;100320;1131512604;79909
23650;3835787193;10639460;1094704710;95977;1109015513;80777
23660;3796973766;11676968;1079078454;109874;1090068709;95760
23670;3861890160;12206526;1102245866;104880;1124343631;1727154
23680;3928434473;11067611;1117422418;94674;1096933031;81646
23690;3866698572;11070814;1076094042;96195;1097642870;86857
23700;3934264761;10590276;1126330923;96412;1127570375;80343
23710;3866124881;11534685;1116267652;94240;1097949476;79909
23720;3894684168;10873268;1104444438;95760;1117431538;1797944
23730;3919473419;10854323;1118757630;96195;1099764791;80125
23740;3950236273;10821371;1124896477;95326;1121953973;81211
23750;3884528394;10706665;1110706839;95543;1116141275;83600
23760;3927867079;10731637;1105548610;95977;1145120951;82297
23770;3900912260;10925056;1098846276;95543;1116065927;83383
23780;3875647249;10795911;1107094016;98800;1096167601;87291
23790;3895201185;10967834;1127069860;94674;1117763333;81212
23800;3911595909;11452117;1104000815;98366;1116827881;81428
23810;3958774332;11394085;1144011567;96629;1140009190;81428
23820;3936583847;10817571;1125330980;95977;1151940975;80126
23830;3906192742;10694885;1109347308;108788;1096233613;80343
23840;3966038631;11108922;1132098239;96195;1155011376;81863
23850;3921637249;11392620;1113575731;100320;1136659977;94674
23860;3912389566;11802206;1105334290;136800;1119434030;123555
23870;3977978668;10997962;1118333984;95543;1143488688;87943
23880;3913628150;11151482;1095136607;104228;1132820239;1703487
23890;3978347161;11363902;1250677811;99669;1253420761;79908
23900;3936691116;11218308;1143982036;165246;1125886214;82080
23910;3938535093;11377691;1146626403;109006;1122994522;84685
23920;3931798017;10648959;1133084719;121166;1127975998;107703
23930;3934958098;10911811;1110220873;96195;1123222306;81645
23940;3926578553;11452986;1122685311;106400;1133931794;81646
23950;3970711329;11003771;1133481657;103577;1151924690;91851
23960;3934237835;10910074;1136331223;96846;1119972327;81645
23970;3963680894;11077002;1145686608;95977;1108581010;80560
23980;3970705684;11541254;1148268003;103143;1148808472;86640
23990;3956297384;11105557;1155144485;97063;1128377712;80126
24000;3930914028;10777997;1125468432;1870903;1147551866;83600
24010;4162639824;11208102;1222494181;96629;1214293563;95108
24020;4020167582;11455754;1140616973;124858;1121415676;109223
24030;3968051546;11847914;1126148306;98148;1110274291;82297
24040;3996784982;11326771;1137323348;96194;1113556840;79692
24050;4031937597;11535500;1183043007;96194;1144816516;82297
24060;4009023591;11503851;1156029776;112046;1136668229;81863
24070;4063844359;10916208;1145859671;101840;1160553081;83600
24080;4129423907;11123688;1230230332;96411;1241844872;82949
24090;3993825541;11098934;1130480742;100538;1150284609;80777
24100;3943042763;11675719;1124986591;97931;1117413732;81863
24110;4009730173;11643419;1156833639;113565;1138902629;82298
24120;4008767796;11839988;1147141900;100320;1132758571;81428
24130;4079540751;11441205;1176926959;97497;1169232066;82948
24140;4110137491;11631966;1163026121;96846;1180735428;82731
24150;4113789834;11339800;1168620374;96846;1156211959;83165
24160;4098899476;11537671;1176645759;97280;1161389515;80994
24170;4042768902;11548202;1168818625;96629;1146073340;81645
24180;4031712854;11458197;1156449297;98800;1168247756;84469
24190;4033848454;12428826;1140323395;98800;1153633171;84686
24200;4100616643;11224280;1168942397;96412;1202735262;80994
24210;3999033714;11007191;1147441992;97498;1153343935;87074
24220;4036583152;11962565;1160984760;97714;1159145343;102709
24230;4151798313;11169179;1178757474;107920;1161091377;82080
24240;4073763230;12085903;1177571222;103143;1164324201;87074
24250;4142733682;11570297;1175762205;115520;1171148568;92286
24260;4067653914;11103494;1219809210;104880;1155083685;98365
24270;4110061273;12390228;1174629587;109223;1184025795;93806
24280;4166625265;11797754;1177536479;108354;1156130965;81863
24290;4061571307;11879943;1165574076;97280;1170346009;81428
24300;4078889757;11795474;1167294933;107268;1150058347;82298
24310;4077976888;11304189;1168963677;97497;1172783655;90114
24320;4172881586;11385291;1297623674;102926;1310936273;84685
24330;4240433443;11150451;1248905491;96846;1193138632;82731
24340;4170673460;10965228;1172490295;98149;1193104106;88594
24350;4143580757;11069891;1187242116;97498;1161591240;82514
24360;4102646928;11263854;1178018971;99886;1155547068;91417
24370;4100904140;12076457;1162836555;97932;1174004649;82514
24380;4085998365;11056319;1158339742;130286;1177433336;86640
24390;4201222428;12755300;1213193299;1782309;1180820983;94674
24400;4165831173;11352883;1200512588;96629;1186989796;90114
24410;4234614014;11540168;1236528345;99017;1223108913;83166
24420;4198580450;12501894;1162680213;120297;1176741084;103360
24430;4126867266;12228891;1165029047;100320;1198299250;91417
24440;4439309207;11168148;1325423396;96411;1328635375;79475
24450;4193070666;11399080;1189131476;120080;1176313747;84903
24460;4136859315;10872454;1192784906;98800;1186219372;94457
24470;4181367531;11816048;1196074620;109440;1183088824;83600
24480;4153471182;10979776;1174898409;104012;1230676778;1854400
24490;4234134127;11873048;1209287984;102057;1219499130;80343
24500;4159877332;11944163;1187419739;97280;1187762173;83383
24510;4219317381;11130311;1200938622;146137;1203935411;125943
24520;4247144896;11095296;1194011981;108788;1211466796;84252
24530;4181175360;11165596;1183066457;98800;1195566289;84251
24540;4138122434;11254462;1177459827;103577;1161246201;93372
24550;4244280998;11717194;1212903414;99017;1205094303;84903
24560;4165395801;11827937;1195814917;97931;1189470220;82297
24570;4362563520;11379917;1352594271;99017;1324593693;82297
24580;4220922284;10988137;1206858372;98800;1224875588;83165
24590;4217628443;11951708;1222261839;105097;1188370607;87943
24600;4201165102;11868434;1197604827;98583;1205117537;109006
24610;4263810832;12145780;1217388500;98800;1189745991;84903
24620;4339541594;11456351;1344130909;98365;1337997708;87726
24630;4250691491;11546411;1217593049;109006;1199785376;83600
24640;4201912074;11290074;1193037008;99451;1194095363;87292
24650;4197572689;11730928;1177660467;99886;1189766837;82731
24660;4205385058;13608509;1198263855;104880;1194424986;89463
24670;4305922225;11287360;1212430694;100537;1237123968;86205
24680;4238845477;11382740;1196438769;98800;1186133167;84903
24690;4220575724;11806114;1193142757;99451;1213238682;87075
24700;4264868318;12113046;1238838094;98582;1221777176;88595
24710;4326034653;11656937;1227206834;99886;1252639047;86422
24720;4301580235;11391642;1214013449;115520;1225650354;83165
24730;4338038096;11887326;1220641301;98800;1226508937;84686
24740;4237477260;11563999;1196519764;100754;1217724855;86206
24750;4306760180;11287685;1227152765;100103;1217381769;85771
24760;4252484875;11297782;1213398716;99668;1190314688;99886
24770;4328466437;12024071;1216996992;99235;1244682278;82731
24780;4271046469;11388874;1226766685;99886;1241423615;84903
24790;4269364262;11380080;1240269283;99886;1233592573;84685
24800;4250797892;11315263;1206556326;99234;1251282989;97280
