Quick Sort Inplace First Pivot (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
4080;7714367.0;1.6383599E7;489481.0;147753.0
4090;8282861.0;1.642745E7;399802.0;138271.0
4100;8088885.0;1.6288388E7;406518.0;133926.0
4110;7820244.0;2.3852632E7;414814.0;135901.0
4120;8083355.0;1.6696092E7;594173.0;266666.0
4130;7941528.0;1.7195845E7;410469.0;136296.0
4140;8354762.0;1.7033869E7;473284.0;139061.0
4150;8496589.0;1.699871E7;403753.0;137876.0
4160;8455898.0;1.6993969E7;406914.0;141432.0
4170;8056096.0;1.7255499E7;416395.0;137877.0
4180;1.2851748E7;1.8659153E7;425482.0;146963.0
4190;8105479.0;1.7331351E7;410864.0;137481.0
4200;8134318.0;1.7914067E7;500543.0;159210.0
4210;8507255.0;1.7502413E7;434962.0;142223.0
4220;9000293.0;1.7492932E7;414420.0;143013.0
4230;8884145.0;1.7526512E7;421531.0;140642.0
4240;8754960.0;2.2460435E7;435753.0;139061.0
4250;8811058.0;1.7969771E7;418765.0;140246.0
4260;8510416.0;1.809145E7;424296.0;143408.0
4270;8404935.0;1.8104882E7;436938.0;141037.0
4280;8456689.0;1.8002166E7;426667.0;229531.0
4290;8603256.0;1.8242758E7;493827.0;141827.0
4300;8946960.0;1.818745E7;424296.0;142222.0
4310;1.1516045E7;2.2305176E7;431803.0;143012.0
4320;8768787.0;1.8684438E7;430617.0;142222.0
4330;9168194.0;1.9164436E7;711111.0;146173.0
4340;8773132.0;2.3258065E7;443654.0;253234.0
4350;8807503.0;1.9700141E7;433778.0;145777.0
4360;9029527.0;1.9915054E7;437728.0;152494.0
4370;1.4616488E7;2.1083251E7;447605.0;167111.0
4380;9418268.0;1.8787153E7;442074.0;143803.0
4390;9457774.0;1.8925424E7;435358.0;144593.0
4400;9462515.0;1.9076733E7;439309.0;144987.0
4410;9620935.0;1.9001671E7;440889.0;147358.0
4420;9507947.0;1.9226461E7;434568.0;145383.0
4430;1.1222514E7;2.3149818E7;447210.0;150124.0
4440;9431304.0;1.9395943E7;463803.0;195160.0
4450;9152787.0;1.9409375E7;498172.0;148148.0
4460;9164638.0;1.9553573E7;478024.0;156839.0
4470;9197033.0;1.9704881E7;447999.0;190815.0
4480;9250762.0;1.976572E7;535704.0;160395.0
4490;1.4699451E7;2.0954066E7;456296.0;166321.0
4500;1.020602E7;1.9763745E7;450765.0;146173.0
4510;9976885.0;1.9881474E7;456692.0;154469.0
4520;9934219.0;2.0103103E7;451160.0;147753.0
4530;1.0252638E7;2.0061227E7;451950.0;148543.0
4540;1.0089082E7;2.7948631E7;461432.0;150518.0
4550;1.2337378E7;2.0452733E7;635654.0;269432.0
4560;9925132.0;2.0351597E7;512395.0;148148.0
4570;9707453.0;2.0537276E7;517926.0;158420.0
4580;9692836.0;2.0970263E7;642765.0;279703.0
4590;9872194.0;2.0790906E7;451951.0;148939.0
4600;1.1013921E7;2.4450755E7;467753.0;148939.0
4610;1.0089478E7;2.0777078E7;562173.0;150914.0
4620;9839798.0;2.1332139E7;458667.0;172247.0
4630;9869033.0;2.1478313E7;468543.0;150914.0
4640;1.0300836E7;2.1073769E7;471308.0;150124.0
4650;1.0479403E7;2.6260533E7;466172.0;159210.0
4660;9995058.0;2.1609868E7;469334.0;189235.0
4670;1.0127008E7;2.158972E7;463407.0;151704.0
4680;1.054854E7;2.142814E7;478024.0;154864.0
4690;1.0630712E7;2.1483054E7;463803.0;151704.0
4700;1.0541428E7;2.2552485E7;510815.0;152099.0
4710;1.7696783E7;2.1836238E7;704790.0;337382.0
4720;1.0371156E7;2.2113967E7;495407.0;188444.0
4730;1.0316638E7;2.2241966E7;462222.0;154469.0
4740;1.1061724E7;2.2247102E7;481185.0;154074.0
4750;1.1750317E7;2.2486905E7;489086.0;153284.0
4760;1.6543203E7;2.2382214E7;486321.0;159210.0
4770;1.1348539E7;2.2237226E7;493432.0;161580.0
4780;1.0953477E7;2.2825868E7;509629.0;176988.0
4790;1.1035255E7;2.2389719E7;495803.0;154074.0
4800;1.1405823E7;2.2659152E7;481186.0;154864.0
4810;1.0761477E7;2.7679989E7;495407.0;171457.0
4820;1.1256095E7;2.2849177E7;488296.0;156050.0
4830;1.1303106E7;2.511525E7;501728.0;178173.0
4840;1.1514069E7;2.2915942E7;484740.0;156840.0
4850;1.1137971E7;2.3295596E7;502914.0;156840.0
4860;1.1152193E7;2.9065074E7;490271.0;161975.0
4870;1.1120983E7;2.4192385E7;515950.0;199506.0
4880;1.1710415E7;2.3800485E7;496593.0;194370.0
4890;1.1749131E7;2.4584681E7;552296.0;172247.0
4900;1.1758217E7;2.3843151E7;501333.0;158420.0
4910;1.3761575E7;2.6773322E7;500148.0;160000.0
4920;1.1841576E7;2.3747152E7;496987.0;161975.0
4930;1.1239897E7;2.4380435E7;593382.0;161580.0
4940;1.1808785E7;2.4040286E7;490271.0;159605.0
4950;1.1401477E7;2.4502904E7;494222.0;173432.0
4960;1.7005425E7;2.4523447E7;506864.0;163950.0
4970;1.2148933E7;2.4110607E7;505283.0;160790.0
4980;1.2330662E7;2.4531743E7;504098.0;161975.0
4990;1.2137476E7;2.431999E7;510025.0;161976.0
5000;1.2308539E7;2.8462606E7;519111.0;163556.0
5010;1.231802E7;2.492483E7;517531.0;169086.0
5020;1.1880687E7;2.4752188E7;513580.0;167111.0
5030;1.231802E7;2.5123546E7;508445.0;173432.0
5040;1.2069922E7;2.4724138E7;507654.0;167111.0
5050;1.2305773E7;3.1575691E7;526222.0;163950.0
5060;1.2557032E7;2.5361768E7;515555.0;167111.0
5070;1.2523847E7;2.4985669E7;512000.0;167111.0
5080;1.2005526E7;2.5627249E7;591802.0;214518.0
5090;1.2525032E7;2.5357817E7;508839.0;166321.0
5100;1.8867351E7;2.5383497E7;526617.0;167506.0
5110;1.2022119E7;2.5813718E7;513185.0;169087.0
5120;1.2716637E7;2.5989916E7;520691.0;172247.0
5130;1.2583896E7;2.5609077E7;513580.0;167506.0
5140;1.22236E7;3.1308235E7;560988.0;279308.0
5150;1.2557427E7;2.9239297E7;617876.0;169086.0
5160;1.3266562E7;2.6712879E7;554667.0;171851.0
5170;1.3195846E7;2.6430014E7;531752.0;174618.0
5180;1.283555E7;2.6523644E7;606024.0;171062.0
5190;1.6481573E7;2.6537076E7;587852.0;170667.0
5200;1.2557427E7;2.7002064E7;581926.0;193185.0
5210;1.3137377E7;2.7228829E7;515950.0;173432.0
5220;1.308681E7;2.6764631E7;534123.0;175407.0
5230;1.2860044E7;3.2299839E7;617086.0;176987.0
