Quick Sort Naive (Cutoff: 5.0)
Count;Sorted;Reverse;Random;Same
4140;485136.0;488296.0;1039407.0;39902.0
4150;487901.0;489876.0;1042568.0;39111.0
4160;491851.0;493037.0;1074567.0;39111.0
4170;488296.0;492642.0;992790.0;42667.0
4180;496988.0;500148.0;1018074.0;41482.0
4190;496987.0;813827.0;1001876.0;42667.0
4200;796444.0;513185.0;2144394.0;68346.0
4210;494617.0;500148.0;1045333.0;45827.0
4220;492246.0;497383.0;1017678.0;45828.0
4230;497778.0;508049.0;1051258.0;41877.0
4240;500148.0;509234.0;1036641.0;42666.0
4250;502518.0;504494.0;1046914.0;42667.0
4260;496592.0;504493.0;1030320.0;42272.0
4270;495407.0;501728.0;1044938.0;42667.0
4280;496593.0;509629.0;1039802.0;41877.0
4290;506864.0;594173.0;1072197.0;45037.0
4300;508839.0;511210.0;1052444.0;42667.0
4310;503309.0;511209.0;1081679.0;45827.0
4320;498568.0;512790.0;1028741.0;43062.0
4330;505284.0;509234.0;1054024.0;43062.0
4340;506074.0;513580.0;1065086.0;42272.0
4350;576789.0;587061.0;1152395.0;877432.0
4360;506864.0;510419.0;1069826.0;42667.0
4370;508049.0;511604.0;1084049.0;43061.0
4380;513185.0;522272.0;1094320.0;126025.0
4390;514370.0;528987.0;1078913.0;42271.0
4400;517925.0;526222.0;1076148.0;43852.0
4410;516346.0;524641.0;1059556.0;44247.0
4420;519111.0;531357.0;1066272.0;43061.0
4430;538864.0;615901.0;1194271.0;46222.0
4440;521086.0;528592.0;1091556.0;43456.0
4450;522272.0;532938.0;1071012.0;44642.0
4460;609975.0;531753.0;1087605.0;43456.0
4470;527407.0;534123.0;1104197.0;45432.0
4480;525432.0;529777.0;1090370.0;45432.0
4490;532938.0;531753.0;1175308.0;44247.0
4500;528592.0;540840.0;1123950.0;44247.0
4510;527802.0;533333.0;1112098.0;45037.0
4520;528593.0;530172.0;1100246.0;44247.0
4530;974617.0;1109333.0;1105382.0;45037.0
4540;561778.0;555851.0;1616197.0;69531.0
4550;536888.0;536099.0;1095111.0;44642.0
4560;530568.0;621036.0;1131061.0;44642.0
4570;527408.0;535703.0;1095110.0;45037.0
4580;527803.0;532543.0;1129481.0;45037.0
4590;525432.0;535308.0;1236148.0;48593.0
4600;534123.0;538468.0;1131456.0;46618.0
4610;534123.0;539259.0;1145679.0;45432.0
4620;535703.0;540444.0;1128691.0;45037.0
4630;532938.0;538074.0;1143703.0;48987.0
4640;532148.0;539259.0;1149234.0;50173.0
4650;901135.0;867160.0;1133827.0;45827.0
4660;533728.0;543605.0;1240098.0;46223.0
4670;533334.0;538074.0;1162666.0;46617.0
4680;540049.0;549925.0;1136988.0;45432.0
4690;542024.0;629728.0;1168592.0;45037.0
4700;537283.0;544395.0;1133432.0;47012.0
4710;563753.0;546370.0;1144889.0;46222.0
4720;538864.0;544000.0;2165333.0;46223.0
4730;543604.0;545975.0;1171753.0;49383.0
4740;542419.0;549926.0;1174518.0;46222.0
4750;546765.0;557037.0;1154765.0;45827.0
4760;542420.0;553086.0;1149234.0;45827.0
4770;631703.0;558617.0;1155950.0;48592.0
4780;554272.0;557432.0;1172938.0;46222.0
4790;565728.0;555061.0;1230617.0;47013.0
4800;550320.0;557827.0;1168197.0;47012.0
4810;545975.0;558222.0;1207308.0;47803.0
4820;560197.0;654222.0;1245630.0;49383.0
4830;546766.0;556247.0;1180444.0;56098.0
4840;553086.0;563753.0;1173728.0;47013.0
4850;1004246.0;1042173.0;1502024.0;48198.0
4860;655803.0;562173.0;1820444.0;75852.0
4870;549530.0;560593.0;1203753.0;47012.0
4880;556247.0;566519.0;1211654.0;48592.0
4890;552296.0;564543.0;1183605.0;47408.0
4900;557827.0;569283.0;1203358.0;48198.0
4910;553481.0;560592.0;1229827.0;47803.0
4920;557431.0;570864.0;1259851.0;48987.0
4930;551506.0;566123.0;1193481.0;50962.0
4940;559407.0;663309.0;1234567.0;50173.0
4950;560988.0;572445.0;1213629.0;48198.0
4960;566123.0;571259.0;1214814.0;48197.0
4970;567703.0;574814.0;1296197.0;48198.0
4980;562172.0;570468.0;1245234.0;47803.0
4990;563752.0;658568.0;1254321.0;48197.0
5000;562568.0;577975.0;1213234.0;47407.0
5010;562963.0;600098.0;1208493.0;48593.0
5020;572839.0;577580.0;1321086.0;49383.0
5030;571259.0;579950.0;1268543.0;48988.0
5040;567308.0;658172.0;1252345.0;47803.0
5050;568494.0;577185.0;1215605.0;48988.0
5060;565333.0;576790.0;1243654.0;48987.0
5070;566518.0;580741.0;1265383.0;49778.0
5080;570864.0;580346.0;1254715.0;50173.0
5090;658173.0;585482.0;1324641.0;56494.0
5100;566914.0;582716.0;1263011.0;49778.0
5110;570864.0;578370.0;1344790.0;49778.0
5120;568889.0;588247.0;1287901.0;51753.0
5130;578765.0;585086.0;1284345.0;51358.0
5140;581531.0;584691.0;1249580.0;51358.0
5150;750222.0;1061530.0;2134912.0;50173.0
5160;583901.0;589432.0;1738666.0;80988.0
5170;575604.0;589037.0;1319111.0;50963.0
5180;583901.0;593382.0;1339259.0;56099.0
5190;579555.0;590222.0;1341234.0;51358.0
5200;577185.0;589037.0;1267358.0;50568.0
5210;576395.0;592197.0;1366123.0;50963.0
5220;588246.0;611160.0;1264592.0;52148.0
5230;588641.0;591408.0;1391012.0;50173.0
5240;583506.0;596543.0;1280394.0;51753.0
5250;584692.0;592198.0;1345184.0;50173.0
5260;587852.0;597728.0;1324642.0;54914.0
5270;594173.0;600494.0;1315950.0;50962.0
5280;591407.0;599703.0;1334123.0;51358.0
5290;590617.0;599703.0;1355061.0;52543.0
5300;596148.0;604049.0;1311604.0;51753.0
5310;587456.0;600099.0;1339259.0;54518.0
5320;593382.0;596543.0;1341629.0;50963.0
5330;604444.0;601284.0;1332938.0;51358.0
5340;593383.0;604839.0;1300543.0;52543.0
5350;595357.0;605630.0;1320690.0;51753.0
5360;607605.0;649086.0;1344789.0;52148.0
5370;619061.0;605234.0;1542320.0;52938.0
5380;645135.0;630123.0;1463703.0;53333.0
5390;600493.0;709925.0;1394962.0;53333.0
5400;669629.0;657777.0;1329777.0;52938.0
5410;641975.0;707555.0;1463308.0;55309.0
5420;672000.0;649482.0;1529283.0;54913.0
5430;619061.0;816592.0;1408394.0;90469.0
5440;1186765.0;999505.0;2454123.0;82963.0
5450;603259.0;670025.0;1433283.0;56099.0
5460;633679.0;626963.0;1349530.0;54518.0
5470;696098.0;621037.0;1383505.0;52938.0
5480;602469.0;624593.0;1420246.0;52939.0
5490;607605.0;621037.0;1367703.0;53729.0
5500;613531.0;624987.0;1368098.0;54913.0
5510;967901.0;1019654.0;1424592.0;56098.0
5520;606024.0;620642.0;1391407.0;54518.0
5530;613531.0;628543.0;1373234.0;54914.0
5540;611556.0;617877.0;1407209.0;55308.0
5550;606420.0;619456.0;1385086.0;53728.0
5560;614716.0;629728.0;1370864.0;53728.0
5570;619852.0;621826.0;1402469.0;56099.0
5580;622222.0;628148.0;1385481.0;53729.0
5590;611160.0;626962.0;1400099.0;56099.0
5600;613925.0;638815.0;1425777.0;56099.0
5610;628148.0;636444.0;1386666.0;56494.0
5620;617876.0;629334.0;1395752.0;53728.0
5630;619852.0;622222.0;1385876.0;55308.0
5640;619852.0;631308.0;1451061.0;54518.0
5650;711506.0;626567.0;1383901.0;62420.0
5660;617876.0;634864.0;1469234.0;54913.0
5670;638025.0;633679.0;1423406.0;54124.0
5680;622222.0;640790.0;1420246.0;54123.0
5690;1016888.0;1114864.0;1523358.0;67951.0
5700;636839.0;651457.0;2701431.0;84148.0
5710;623408.0;643555.0;1415900.0;56494.0
5720;624197.0;640790.0;1483457.0;54519.0
5730;638025.0;650666.0;1454617.0;56099.0
5740;623012.0;644740.0;1438419.0;54914.0
5750;629729.0;640395.0;1427358.0;54123.0
5760;645135.0;640395.0;1446716.0;55308.0
5770;635259.0;649086.0;1553382.0;55309.0
5780;635259.0;642765.0;1453826.0;54914.0
5790;718617.0;659753.0;1455012.0;62419.0
5800;640000.0;641975.0;1432493.0;54519.0
5810;635654.0;663703.0;1453432.0;55309.0
5820;634074.0;651061.0;1464098.0;58074.0
5830;645926.0;720593.0;1489777.0;55308.0
5840;631308.0;654222.0;1451851.0;56889.0
5850;640395.0;649877.0;1557728.0;60444.0
5860;639604.0;653037.0;1502419.0;55704.0
5870;638420.0;658568.0;1436443.0;56098.0
5880;637234.0;658172.0;1479111.0;56494.0
5890;648296.0;662123.0;1517432.0;55704.0
5900;650667.0;658963.0;1480295.0;57679.0
5910;641975.0;665284.0;1517036.0;55308.0
